mean, skewness, kurtosis, variance, min, max, rms,fft1,fft2,fft3,fft4,fft5,fft6,fft7,fft8,fft9,fft10,fft11,fft12,fft13,fft14,fft15,lr,ud, label
-0.343439421,0.378129704,20.88625072,0.009455243,-0.977675374,0.344674487,0.356939602,0.003836728,0.001715062,0.001071367,0.002922901,0.002549043,0.001179724,0.001316803,0.00313082,0.002868813,0.039585742,0.01408129,0.011375728,0.013786292,0.005357971,0.005064741,2,1,8
-0.342099363,-0.146728748,34.67064596,0.007888474,-1.127778425,0.478123342,0.353440869,0.002541146,0.001710072,0.001102763,0.002857083,0.002313107,0.001717356,0.003081858,0.000718852,0.00219834,0.024049186,0.014959908,0.016913634,0.011039605,0.005542113,0.002586291,2,1,8
-0.341627279,-2.401698766,35.02467127,0.009345645,-1.336036292,0.229187692,0.355042029,0.002121916,0.003219335,0.00216868,0.005863297,0.003930149,0.000696885,0.001855459,0.001430053,0.004452741,0.029794208,0.017422669,0.015801128,0.002837013,0.003761264,0.001392163,2,1,8
-0.342410568,0.84790669,34.90184664,0.010978284,-1.196604218,0.652164305,0.358082786,0.001526153,0.004107778,0.001678346,0.003501614,0.002641249,0.001228966,0.001454971,0.002918615,0.002572797,0.034622318,0.016155092,0.010780282,0.020592059,0.003550529,0.001776041,2,1,8
-0.343746604,-2.810521024,48.98801115,0.008961943,-1.44634067,0.219301277,0.356544066,0.003270368,0.002620227,0.002047726,0.002295352,0.004298784,0.014013233,0.015249228,0.007989778,0.008214863,0.013987661,0.01387719,0.007953822,0.007248109,0.012598989,0.026007692,2,1,8
-0.345180565,1.509120624,11.61949183,0.006417264,-0.61926306,0.131697369,0.354354183,0.022073705,0.003406646,0.001934589,0.005071128,0.002305923,0.000968278,0.003639373,0.002622897,0.002102653,0.014576167,0.007280176,0.006646324,0.006838607,0.004330438,0.002103847,2,1,8
-0.353123088,-1.209457218,28.03916366,0.005823448,-0.919789814,0.193947904,0.361274637,0.01183358,0.002033862,0.001318302,0.001842213,0.001580926,0.000969049,0.002146057,0.002382533,0.001464344,0.013974561,0.008035619,0.009193605,0.009369984,0.00342939,0.001729065,2,1,8
-0.347790583,-1.038448534,35.98048672,0.005958458,-1.130507191,0.241578513,0.356253769,0.001406395,0.000797032,0.001951931,0.004822353,0.001237923,0.002172636,0.001137289,0.002720551,0.004652699,0.017384019,0.009931632,0.015460962,0.008308089,0.004979856,0.002332452,2,1,8
-0.346546331,0.608138314,19.98629624,0.00587404,-0.918811856,0.20256969,0.354920272,0.000769945,0.002021036,0.000820329,0.003601573,0.00201174,0.000778164,0.001460055,0.001917707,0.002743471,0.027635766,0.015941478,0.004554291,0.00857326,0.00240756,0.004860739,2,1,8
-0.353803899,-0.209622643,31.72363627,0.00583085,-1.02185504,0.301458874,0.36195034,0.007583042,0.002750721,0.000811673,0.003801524,0.002420093,0.001205921,0.002552055,0.003320611,0.001768139,0.01408708,0.006189385,0.007693346,0.010604909,0.004470432,0.004073886,2,1,8
-0.351036313,-2.937029487,53.80538347,0.006666478,-1.405918049,0.217819554,0.360406674,0.003324247,0.001791345,0.001014361,0.003795594,0.002264245,0.001558226,0.001066441,0.003832281,0.004365498,0.020051251,0.01274296,0.022735629,0.006225595,0.003074833,0.00162643,2,1,8
-0.350917729,1.331418877,17.26570035,0.004103977,-0.703470402,0.163584562,0.356717296,0.004902802,0.001231139,0.001937541,0.003285203,0.001702861,0.000993051,0.001339475,0.001017944,0.001964908,0.013060311,0.005661017,0.004747963,0.002438498,0.002224374,0.001451547,2,1,8
-0.347643807,-0.27759731,23.85372846,0.004409293,-0.960690278,0.049600258,0.35392868,0.001099081,0.001628315,0.000723111,0.005033502,0.002641499,0.001093486,0.001643923,0.00152463,0.003792595,0.014786359,0.00721688,0.008606573,0.004053864,0.00409878,0.001135103,2,1,8
-0.352006931,0.727059815,21.71207812,0.00944064,-1.040335948,0.3690307,0.365170535,0.000543316,0.003363685,0.00135498,0.00488628,0.002717504,0.000690297,0.002790854,0.00610492,0.0025817,0.026765123,0.018328474,0.005976284,0.027216644,0.003996471,0.004147497,2,1,8
-0.34894398,1.231046428,20.91628301,0.008172805,-0.879090961,0.369756226,0.36046457,0.005040879,0.00173656,0.001524699,0.002949728,0.001952986,0.000774497,0.00336391,0.004132268,0.003903579,0.031163914,0.015860928,0.005783072,0.013882806,0.002986339,0.005676214,2,1,8
-0.346467717,2.014104943,17.77804791,0.007269183,-0.662808789,0.29154338,0.356803956,0.006185704,0.003609461,0.001107784,0.004955831,0.001287312,0.001486915,0.002210293,0.002155246,0.003229708,0.026013503,0.010690545,0.003180039,0.005949276,0.0046115,0.001337168,2,1,8
-0.355332366,-1.637213235,31.34164056,0.007275539,-1.137411645,0.2503714,0.365426641,0.008965229,0.001785096,0.001401119,0.003844954,0.003055226,0.002201448,0.002369455,0.001831617,0.003064792,0.03103521,0.013490282,0.01529819,0.013205206,0.004872401,0.003895905,2,1,8
-0.352947687,-1.036075943,31.75810009,0.006157173,-1.152186657,0.163110108,0.361564991,0.002125237,0.002358697,0.001625899,0.00491865,0.003370906,0.00209747,0.001093858,0.002854671,0.003777887,0.015936178,0.010028118,0.013527324,0.004355342,0.004433074,0.00163905,2,1,8
-0.349583824,0.900650715,17.33093626,0.005859309,-0.771646088,0.186237501,0.357866119,0.003845388,0.001488866,0.001619863,0.004325429,0.002722819,0.001364539,0.001632355,0.002566187,0.002488661,0.022847123,0.009571987,0.002835044,0.007419009,0.003320566,0.002150754,2,1,8
-0.346846847,1.207750556,26.27225908,0.006574267,-0.927432296,0.30623629,0.356197983,0.009213366,0.00329722,0.001641675,0.004204336,0.003659126,0.001005536,0.002504936,0.002768474,0.004240436,0.01594177,0.010808165,0.010259805,0.003312706,0.002510922,0.001109694,2,1,8
-0.34125564,1.451586462,13.12837621,0.006185066,-0.672371354,0.184374077,0.350200625,0.019847831,0.002266938,0.002201494,0.003917918,0.001867322,0.001858738,0.002139334,0.003117224,0.003269703,0.037044418,0.014822546,0.003511378,0.00375273,0.005525519,0.007188564,2,1,8
-0.347861197,-1.240180171,41.91089089,0.008819219,-1.341767283,0.359025566,0.360314629,0.001774147,0.001980582,0.002678049,0.003796912,0.004228394,0.003642548,0.003265185,0.003614757,0.005236654,0.010084973,0.021709933,0.025660036,0.017946894,0.013806865,0.012731048,2,1,8
-0.34916879,0.177756496,22.19411487,0.007752661,-0.929938237,0.294221557,0.360099298,0.002104972,0.002820225,0.000783719,0.001179053,0.001678492,0.001230197,0.001510808,0.006916382,0.00592621,0.010358972,0.069931613,0.016975392,0.003141198,0.012404489,0.001332576,2,1,8
-0.346807853,0.001936968,43.58748248,0.005990071,-1.206016986,0.34262802,0.355338934,0.004627431,0.002951681,0.001905955,0.003526267,0.004272751,0.003256306,0.003079583,0.006267825,0.007505552,0.005269666,0.00809192,0.015488339,0.004717957,0.004323201,0.016300933,2,1,8
-0.349053439,1.496156772,19.17272339,0.009657864,-0.846430065,0.358255656,0.362624003,0.001275906,0.00378701,0.000922638,0.002111341,0.001990383,0.00093958,0.002648754,0.001483414,0.003899735,0.040492032,0.016672041,0.005099805,0.013057032,0.004514133,0.001793871,2,1,8
-0.357784355,-1.777182688,29.86127173,0.006515697,-1.022090815,0.215416555,0.366776964,0.018096923,0.002560965,0.000727687,0.003144008,0.002893949,0.001550844,0.001077103,0.001458493,0.003027896,0.018104497,0.010116928,0.012047934,0.010548036,0.005967273,0.002238401,2,1,8
-0.349042462,0.519826892,14.41845466,0.006856862,-0.839261698,0.177739787,0.358730403,0.006188467,0.002910678,0.005254824,0.00968971,0.01286467,0.001512033,0.002362779,0.002327615,0.004389609,0.015103978,0.008035421,0.005974572,0.006421731,0.004296535,0.003229423,2,1,8
-0.357589909,-2.232435971,43.14086181,0.005937792,-1.22762946,0.249445188,0.365798216,0.01172308,0.002974836,0.001781034,0.002490381,0.003009274,0.003013726,0.001724751,0.001415478,0.001364836,0.01215375,0.007859122,0.012760819,0.007836034,0.003762957,0.001936611,2,1,8
-0.350988422,0.924811532,25.44467408,0.007435905,-0.950528482,0.378575317,0.361426033,0.000848693,0.003636861,0.002558908,0.002222068,0.003892909,0.000495657,0.00100236,0.001576933,0.002207813,0.025807064,0.011168556,0.008316445,0.007789094,0.003504408,0.002269395,2,1,8
-0.350855928,0.267207386,16.62980961,0.006543403,-0.862675045,0.195025746,0.360060114,0.001216297,0.002765108,0.002392699,0.001886753,0.001693522,0.000569989,0.002924999,0.001743565,0.003361329,0.025115591,0.011818423,0.005575547,0.005033405,0.004541288,0.0034882,2,1,8
-0.348423186,-0.260644631,38.66266907,0.004776077,-1.08615882,0.222967339,0.355210914,0.002257204,0.00217856,0.001466533,0.003510229,0.00152165,0.002891257,0.001052375,0.001305658,0.002022603,0.015132007,0.00756068,0.013038356,0.004034699,0.003887637,0.001303399,2,1,8
-0.347499501,1.375825488,13.4554548,0.005627035,-0.683411764,0.133793519,0.355503782,0.006480283,0.001939151,0.001507661,0.004827978,0.001831936,0.00146489,0.002556902,0.001190926,0.002280266,0.018753025,0.007779792,0.002492807,0.005346052,0.003134174,0.001963981,2,1,8
-0.348254119,-0.131275546,29.96087097,0.006076054,-1.100804,0.273036451,0.356871105,0.005557734,0.002180107,0.001672246,0.006566275,0.003106809,0.001149292,0.001495189,0.002267254,0.004046691,0.016232085,0.011616436,0.008089998,0.004099883,0.009723456,0.001530505,2,1,8
-0.350240249,-0.254021084,41.85554656,0.006601487,-1.263593818,0.322966003,0.359540983,0.004128311,0.003334872,0.001827266,0.004573496,0.002956256,0.001652472,0.001291207,0.003376723,0.005060332,0.017231695,0.011699662,0.01476515,0.005677497,0.003667759,0.001242298,2,1,8
-0.358321535,-3.070969241,37.70700049,0.011239551,-1.291933131,0.299868755,0.373676161,0.018191537,0.006927727,0.002169233,0.004352731,0.003393364,0.002651441,0.002683186,0.00171894,0.003833606,0.035008925,0.020320232,0.019640744,0.023298337,0.007578766,0.014054655,2,1,8
-0.347078752,0.431212501,17.41050781,0.006297213,-0.858051889,0.168860972,0.356034933,0.007989795,0.00128534,0.001616904,0.002921897,0.00258698,0.000926748,0.002064816,0.006754322,0.001679813,0.018195963,0.008111812,0.004736363,0.012431115,0.003739404,0.003430101,2,1,8
-0.351065203,-0.81190486,34.30456876,0.006533037,-1.170013698,0.230240468,0.360249655,0.000853246,0.002053291,0.001091173,0.005185114,0.003463735,0.001925231,0.00223024,0.002503496,0.004411454,0.021579283,0.013763245,0.013211532,0.005707609,0.007268382,0.002162095,2,1,8
-0.350329429,-0.47407301,20.70253015,0.005919087,-0.916620054,0.153911655,0.358677844,0.002235802,0.002274878,0.001157207,0.00290635,0.004505278,0.000817087,0.00088387,0.007331291,0.002798017,0.018924162,0.01148724,0.003715554,0.014595428,0.004355241,0.003737229,2,1,8
-0.356268462,-2.624189401,46.15816138,0.007548366,-1.354707982,0.262092141,0.366709127,0.004541669,0.002684785,0.00160205,0.002902195,0.004211046,0.002813651,0.001870312,0.004074375,0.00235859,0.01494884,0.014911981,0.017885709,0.012413961,0.003202861,0.002382133,2,1,8
-0.3560745,-0.760975991,30.46303709,0.006083714,-0.990340201,0.262747528,0.364517165,0.00777984,0.002017671,0.001342869,0.002737146,0.003275856,0.001415162,0.001233922,0.001762583,0.003758101,0.019913613,0.014571298,0.008325187,0.014129131,0.004810865,0.002731974,2,1,8
-0.355708762,-0.77229457,29.37267481,0.007154852,-1.095924143,0.301869227,0.365627646,0.015004712,0.001508562,0.001145137,0.003999868,0.002368349,0.001337922,0.00195179,0.002500931,0.003952608,0.028916115,0.014741801,0.012283992,0.013319514,0.005359604,0.003978832,2,1,8
-0.344650769,1.663391098,14.35750315,0.006651374,-0.651378965,0.221077178,0.354168782,0.012420835,0.003163311,0.001289616,0.003953271,0.001755979,0.000752111,0.00253176,0.001668527,0.003636681,0.031244199,0.016211125,0.003105355,0.007044537,0.005206713,0.00396335,2,1,8
-0.417965751,0.878349526,22.38713208,0.004782243,-0.924815205,0.10595137,0.423647981,0.003077243,0.002474354,0.001623916,0.004879188,0.002042981,0.00089254,0.00128323,0.001350792,0.002675907,0.015439817,0.007040411,0.004416846,0.008363636,0.009787128,0.002765474,2,1,8
-0.424672975,0.639981583,18.57040955,0.003939424,-0.826164148,0.057547336,0.429286104,0.001096813,0.001317453,0.001267016,0.003247968,0.003759748,0.000905236,0.001418851,0.00130686,0.002644274,0.016110758,0.004213632,0.005658948,0.002490089,0.006347001,0.002735834,2,1,8
-0.41986197,0.467058822,21.03257019,0.004854823,-0.938312277,0.13265789,0.425604155,0.000723765,0.001796317,0.001230437,0.006971558,0.002940045,0.001031686,0.001486983,0.001038927,0.003164944,0.018529611,0.007525132,0.00415484,0.008511291,0.006665094,0.001846545,2,1,8
-0.41895162,-0.65713774,23.93558946,0.0030426,-0.922008034,4.9E-324,0.422567225,0.000928293,0.001079526,0.001669228,0.002825904,0.002898044,0.002007236,0.001646584,0.001849012,0.00286869,0.005446892,0.006930248,0.004906593,0.003647767,0.003265811,0.003210838,2,1,8
-0.395706864,-0.937494027,20.60733683,0.004705793,-0.88399261,0.086718509,0.401608908,0.00541522,0.001467702,0.001617166,0.003720519,0.002575689,0.00441492,0.001288762,0.001149831,0.004483017,0.002165566,0.001579817,0.002507027,0.005681828,0.030251923,0.015109783,2,1,8
-0.392370157,2.540222777,36.26467577,0.005943531,-0.744424807,0.380619069,0.399872319,0.003599946,0.003719716,0.004207966,0.005309722,0.006345011,0.005015882,0.003035005,0.002050746,0.001757074,0.00196272,0.002923048,0.005907688,0.013690861,0.018383887,0.016993707,2,1,8
-0.388688467,1.194782029,32.65121617,0.006237078,-0.865556048,0.361726685,0.396630562,0.003582931,0.001416413,0.002383101,0.003320201,0.002647441,0.007818535,0.010589252,0.004005751,0.004245041,0.009788382,0.007472753,0.006693306,0.004243005,0.021792771,0.010919784,2,1,8
-0.395978872,2.40604754,37.87292413,0.006842834,-0.721281863,0.458871553,0.404527009,0.004836864,0.003029677,0.002728823,0.003978863,0.001469474,0.016711716,0.006283768,0.007332562,0.010073179,0.005793707,0.003890842,0.002567032,0.009162947,0.043404226,0.003240111,2,1,8
-0.388507681,1.609358764,24.99062074,0.007012606,-0.950478045,0.228034416,0.397430276,0.013299995,0.00286004,0.002748529,0.008782217,0.007550522,0.009513176,0.004216409,0.003775021,0.009271071,0.008007025,0.00762836,0.006783822,0.010825118,0.011181465,0.005382286,2,1,8
-0.396778718,-2.701507683,24.05049208,0.004145675,-0.960930059,4.9E-324,0.401968937,0.006774337,0.006077874,0.004167791,0.00246273,0.008933075,0.01436996,0.001346664,0.001240125,0.004852541,0.003505496,0.000882463,0.00204707,0.003917289,0.018550813,0.00114686,2,1,8
-0.392461461,3.058690841,44.65835512,0.003579028,-0.701006575,0.311251536,0.396994995,0.002312506,0.002076672,0.002107667,0.004488088,0.00328475,0.004053981,0.002121838,0.001490267,0.004271409,0.001652612,0.002367489,0.003471286,0.002941154,0.018553847,0.004707451,2,1,8
-0.397859378,-1.627179091,30.00776589,0.004423504,-1.005713633,0.087545886,0.403380204,0.00470077,0.002152885,0.002846108,0.003594495,0.004085899,0.00725491,0.002570195,0.004771143,0.003425716,0.002461249,0.002505081,0.0022712,0.005699663,0.013119425,0.009115073,2,1,8
-0.388616832,2.661527762,36.36120746,0.003782186,-0.80369918,0.239183629,0.393452955,0.009258108,0.004474209,0.002194417,0.001721263,0.002012618,0.003119331,0.003897881,0.002628076,0.001760156,0.001581955,0.00196189,0.003290651,0.006411771,0.009229135,0.009433539,2,1,8
-0.394921077,0.099702108,35.26956666,0.004803023,-0.887277072,0.300888113,0.400955958,0.003488122,0.003464154,0.001641744,0.002186075,0.001248006,0.010699427,0.005038889,0.009991908,0.008616049,0.006103932,0.00622862,0.003895225,0.001388282,0.006637876,0.004481349,2,1,8
-0.393635327,-0.181362161,11.7190732,0.004095992,-0.717374379,4.9E-324,0.398804166,0.001713245,0.001944061,0.00216444,0.001881167,0.002670242,0.011246433,0.003861912,0.00246445,0.007150787,0.007453931,0.003968758,0.005635795,0.003235736,0.002581196,0.003299985,2,1,8
-0.391433397,-0.522160161,32.19498336,0.008537322,-1.185072649,0.253002683,0.402190783,0.002138823,0.002005577,0.00183444,0.002179559,0.005263967,0.009575927,0.014061385,0.008508462,0.002898277,0.015069906,0.009176804,0.010926562,0.009198301,0.029718836,0.009647454,2,1,8
-0.391127108,0.577209843,33.05806354,0.004495974,-0.932990581,0.252571261,0.396832948,0.000926783,0.00478156,0.003482793,0.005008005,0.00532544,0.003243144,0.003022182,0.003680073,0.003159712,0.001675939,0.00224355,0.003503211,0.005569212,0.015393482,0.005624343,2,1,8
-0.398898377,-3.75815801,46.9536925,0.005562026,-1.251176949,4.9E-324,0.405810227,0.004316566,0.003947047,0.003774711,0.005071804,0.010339656,0.011417339,0.004848974,0.002893124,0.002579106,0.002983414,0.003693918,0.004349547,0.005547187,0.008908666,0.01292483,2,1,8
-0.389140602,0.733191573,14.83498725,0.003486179,-0.73034425,4.9E-324,0.393594445,0.002302323,0.002761699,0.005796114,0.002201938,0.004732794,0.006772799,0.001622498,0.002137632,0.001583347,0.003184768,0.001732153,0.005256984,0.003600551,0.009176068,0.003246868,2,1,8
-0.394298524,2.323740842,48.37455683,0.007230548,-0.875617587,0.566009504,0.403363203,0.001400789,0.002104766,0.003089431,0.002181128,0.002745553,0.014497955,0.008912267,0.006143627,0.012324098,0.003761883,0.005336888,0.006569965,0.009244468,0.017628989,0.004701582,2,1,8
-0.399188231,-2.52866817,24.62792556,0.005065056,-0.954401267,0.009993249,0.405482798,0.00916946,0.002353505,0.002188561,0.002398415,0.003304379,0.021712863,0.00175539,0.005933087,0.001692966,0.007014794,0.005525902,0.006092756,0.006289786,0.012254319,0.002444432,2,1,8
-0.393487175,-0.737336822,15.66043652,0.004202757,-0.825656945,0.008317926,0.398791817,0.001452482,0.006279629,0.001791541,0.006516141,0.001990984,0.010148771,0.002217158,0.002629972,0.005749634,0.002455215,0.003843641,0.008073237,0.003387397,0.003185905,0.005569093,2,1,8
-0.387202894,-1.008624511,25.96145279,0.004710908,-0.935861259,0.049312953,0.3932391,0.003329896,0.00360049,0.00449923,0.006068168,0.007129381,0.005861367,0.003948588,0.002774239,0.002221599,0.002067678,0.002257482,0.00294438,0.004735805,0.009386204,0.015052903,2,1,8
-0.389600892,-0.777348948,31.21010752,0.004768186,-1.037555141,0.124610138,0.395672896,0.003715466,0.003541099,0.003182642,0.002902344,0.002847889,0.003118703,0.003902436,0.005623814,0.008742556,0.010866752,0.008178134,0.005094582,0.003479757,0.002768402,0.00256756,2,1,8
-0.380356772,-0.326198403,26.86050258,0.003387486,-0.908446795,4.9E-324,0.384784043,0.001992706,0.001558453,0.001506629,0.002348753,0.002758402,0.004159332,0.001958571,0.001671669,0.006391276,0.00223481,0.00246922,0.004987436,0.005479186,0.009454148,0.003903858,2,1,8
-0.388218815,0.337732423,32.91448274,0.007173215,-0.937384926,0.393571061,0.397350051,0.004001505,0.003025043,0.002094643,0.004463121,0.002907652,0.023190204,0.005297198,0.01132101,0.007971739,0.004038846,0.003864669,0.006301862,0.007849625,0.034812073,0.003965992,2,1,8
-0.383710852,3.476747921,47.00139211,0.004051933,-0.724218303,0.334959155,0.388954947,0.001502318,0.004173291,0.003295949,0.001921681,0.003763418,0.010723232,0.001887989,0.001698399,0.005060546,0.003026677,0.002253595,0.003456582,0.003161994,0.014793473,0.003557518,2,1,8
-0.391608497,-2.366733748,20.68043581,0.00405855,-0.931076853,4.9E-324,0.396756556,0.005646573,0.007321667,0.002480748,0.001589245,0.003890055,0.005742895,0.001821314,0.001600447,0.002202647,0.002875067,0.002197539,0.001853592,0.003884519,0.014465874,0.008780573,2,1,8
-0.386363746,3.776788272,51.47493717,0.005268971,-0.743082438,0.467526532,0.393123282,0.002393927,0.003081594,0.00405441,0.004840791,0.006980032,0.007799233,0.001477771,0.00176451,0.007132042,0.00343068,0.005656973,0.007988139,0.002631242,0.016410356,0.004283214,2,1,8
-0.385752876,2.829140484,25.07891928,0.004341237,-0.65738565,0.185524727,0.391339391,0.006490203,0.009166067,0.003080273,0.002114903,0.002751711,0.003315835,0.004264913,0.001376976,0.004952497,0.003342062,0.005371623,0.006052515,0.002099614,0.006731651,0.007292484,2,1,8
-0.386757606,1.06027576,24.78878824,0.002964975,-0.812496748,0.086889217,0.390571916,0.002874019,0.002597701,0.002513632,0.003649441,0.007940229,0.005952652,0.002536246,0.001759744,0.001768215,0.001836978,0.001501901,0.00125791,0.001480236,0.002877879,0.006017827,2,1,8
-0.395232529,2.256236605,40.86766874,0.006501099,-0.839418634,0.493030198,0.403373091,0.003827791,0.003458897,0.00267112,0.002158354,0.003070048,0.007850139,0.009100331,0.007934373,0.004085641,0.005747593,0.014291084,0.002919043,0.003684102,0.021816196,0.012058375,2,1,8
-0.391317617,-2.75936127,25.41175424,0.003920956,-0.916762587,4.9E-324,0.396295891,0.003188368,0.006074445,0.001295703,0.003490063,0.001684777,0.009511829,0.003530161,0.002620065,0.004616038,0.001995961,0.002565187,0.002295768,0.008823515,0.004468774,0.004203143,2,1,8
-0.388317705,1.495679688,30.52719432,0.003901332,-0.836080104,0.22084693,0.393309003,0.00338919,0.007243725,0.001842013,0.003986458,0.005620073,0.007372729,0.002112322,0.001136025,0.006014333,0.002424296,0.002623363,0.001907116,0.003043606,0.006645407,0.001822529,2,1,8
-0.387010595,-1.442795947,16.63883925,0.002417977,-0.774946711,4.9E-324,0.390122004,0.00196386,0.001249199,0.002920558,0.001155948,0.001114387,0.004482751,0.001444659,0.001049419,0.001416467,0.002218966,0.002550947,0.005005346,0.002767297,0.005969508,0.001288456,2,1,8
-0.388966255,3.230748767,43.31139697,0.005164667,-0.715595453,0.409319688,0.39554951,0.005457133,0.006603118,0.001421009,0.001525701,0.005030707,0.004326448,0.00366775,0.001459437,0.001871261,0.003199735,0.003435621,0.003740517,0.005671536,0.034058156,0.00782695,2,1,8
-0.389008483,-0.864975052,25.48550682,0.004148034,-0.908225936,0.018155735,0.394303986,0.002703731,0.002691307,0.002672763,0.002693441,0.002807538,0.003072428,0.003551228,0.004296168,0.005255474,0.006091713,0.006284705,0.005796536,0.005120015,0.004637094,0.004470292,2,1,8
-0.392627778,-0.513325795,32.85308264,0.004401757,-1.011466362,0.125097973,0.398193833,0.002259209,0.002532743,0.001897094,0.001786734,0.004233171,0.006885813,0.001679738,0.000824497,0.002823827,0.002563697,0.003136519,0.001451673,0.008451686,0.035522423,0.010481718,2,1,8
-0.389778398,3.29087128,39.53760874,0.004935278,-0.716485676,0.360118428,0.396058679,0.00642035,0.004170032,0.004132464,0.005449398,0.005258061,0.008132634,0.003449116,0.001949201,0.002936809,0.004935512,0.005480212,0.008176855,0.004033299,0.004431129,0.012821445,2,1,8
-0.394637407,-1.048155741,18.31437157,0.00350445,-0.881996831,4.9E-324,0.399052795,0.002182517,0.002776998,0.002155286,0.001518777,0.002769862,0.00770951,0.003920264,0.006203029,0.004319477,0.001316344,0.00120199,0.002389017,0.003680222,0.004694535,0.008872461,2,1,8
-0.391256263,0.575995142,23.08281472,0.004071775,-0.888209221,0.113463274,0.396425577,0.003284706,0.002345524,0.003179058,0.003548656,0.002862751,0.006004101,0.002509852,0.002898003,0.017160795,0.003515452,0.002705516,0.003109574,0.004307509,0.005146346,0.003435161,2,1,8
-0.394864131,2.970597732,34.89212447,0.00366527,-0.674798465,0.236894503,0.39947835,0.003613386,0.001742538,0.001227459,0.004870787,0.001540513,0.006633102,0.00204307,0.005004511,0.013996028,0.002771557,0.004080969,0.002582987,0.004909876,0.00318086,0.002157631,2,1,8
-0.389415999,4.592145459,49.31189544,0.008026188,-0.755472945,0.57090671,0.399588548,0.018927699,0.007419199,0.00570649,0.008029824,0.00571052,0.005883809,0.003104181,0.003264408,0.007099982,0.002983215,0.00558987,0.00678732,0.005003728,0.035882045,0.018170991,2,1,8
-0.392724904,1.426026398,16.55195237,0.003840636,-0.717583641,0.027456258,0.397584565,0.004556428,0.00655254,0.00167299,0.002254654,0.002305203,0.004071022,0.001727006,0.00131469,0.002149791,0.005003168,0.004019578,0.008548029,0.004050949,0.010443045,0.001746764,2,1,8
-0.393157383,1.962989801,24.36892021,0.003072479,-0.702982415,0.136266446,0.397045598,0.003780475,0.001623031,0.002390872,0.002261251,0.001058194,0.004110007,0.001481872,0.00294981,0.001584823,0.00422126,0.005693214,0.002170157,0.004857235,0.006510072,0.004239559,2,1,8
-0.385829302,5.019298813,63.80454059,0.004909471,-0.719426648,0.493525541,0.392139925,0.007662151,0.006016216,0.002844781,0.004437991,0.006069419,0.003330137,0.002465591,0.002425969,0.00426458,0.002667338,0.004437734,0.002675837,0.002596427,0.024183102,0.00807538,2,1,8
-0.392022241,4.119497503,51.13237532,0.003411048,-0.642980176,0.330014034,0.396348944,0.005540219,0.003310012,0.001993871,0.003295561,0.004603253,0.003862024,0.001350971,0.002357043,0.002135214,0.003282883,0.004951897,0.003138498,0.004057674,0.003733896,0.002711196,2,1,8
-0.392731127,3.423146391,45.62438437,0.004103781,-0.776394128,0.344308555,0.397921499,0.00614996,0.003588402,0.002259393,0.002368126,0.003154461,0.003028397,0.002526409,0.002964015,0.004669783,0.004854375,0.003457635,0.00335755,0.004890922,0.00860448,0.01135165,2,1,8
-0.388860799,-0.690571797,16.34732822,0.005309757,-0.843979889,0.015079001,0.395629218,0.001981358,0.00307308,0.007870535,0.004637838,0.003640156,0.008209147,0.010737713,0.003606638,0.003084554,0.005777831,0.008090215,0.004366282,0.00364678,0.004915516,0.006546356,2,1,8
-0.384638119,-0.357122779,28.09479113,0.004618001,-0.942448704,0.172517361,0.390595037,0.001171931,0.001398164,0.000861215,0.001858447,0.002496196,0.003678725,0.002729126,0.000864285,0.004620089,0.003427705,0.003689271,0.002740164,0.005670809,0.02376391,0.014521848,2,1,8
-0.385925961,2.446116597,34.10558609,0.005072123,-0.758140101,0.335748114,0.392442315,0.00329884,0.002127279,0.006398696,0.001062894,0.00756288,0.00534995,0.001804349,0.001504002,0.013457296,0.0089862,0.004047077,0.003773103,0.00603091,0.019179309,0.005202388,2,1,8
-0.38710472,2.798558272,45.72829447,0.006523315,-0.846336988,0.49927221,0.39544074,0.003215033,0.002699659,0.002735765,0.002273707,0.003193361,0.008388751,0.00191894,0.002030538,0.009555036,0.007446629,0.007406739,0.005130519,0.006896093,0.032803129,0.012018121,2,1,8
-0.389882117,-0.664471265,23.03173948,0.006399654,-0.908646556,0.175925798,0.398004672,0.002648324,0.002086006,0.00179258,0.004082467,0.009007204,0.009419113,0.001967201,0.001132999,0.003866288,0.003422608,0.002261796,0.00663223,0.009930666,0.026888169,0.019397231,2,1,8
-0.390346327,2.348531865,28.05751236,0.004308658,-0.712103108,0.212197057,0.395826873,0.004828666,0.006666532,0.003001105,0.003829263,0.012153312,0.003500274,0.001750214,0.001942433,0.01105636,0.003633822,0.001970643,0.005611219,0.001804526,0.012921892,0.00181226,2,1,8
-0.318466945,-2.374025291,20.18814926,0.00867718,-1.120961054,0.079303686,0.331810752,0.040196941,0.008093306,0.002411606,0.026597196,0.003321293,0.002375029,0.003374804,0.002361362,0.002813232,0.01430307,0.008783602,0.005211232,0.007614418,0.006198787,0.001568346,1,1,1
-0.29934835,1.629175396,27.66642833,0.007862881,-0.906624079,0.52907445,0.312205566,0.004323658,0.001693151,0.004386609,0.016840909,0.00507574,0.001871017,0.001061885,0.003641399,0.001662194,0.0103698,0.005811677,0.008979554,0.01401729,0.009258587,0.001183788,1,1,1
